episode_id,timestep,episode_len,train_episode_return,num_achievements_unlocked,termination_reason
921,159762,186,1.7,3,died
922,159884,122,0.4,1,died
923,160062,178,1.4,2,died
924,160254,192,1.2,4,died
925,160458,204,0.8,0,died
926,160655,197,0.7,1,died
927,160865,210,1.55,4,died
928,161018,153,1.2,3,died
929,161172,154,1.1,3,died
930,161330,158,1.3,4,died
931,161505,175,1.2,2,died
932,161664,159,1.2,2,died
933,161871,207,2.15,6,died
934,162063,192,1.65,4,died
935,162207,144,0.9,2,died
936,162384,177,0.8,2,died
937,162573,189,1.3,5,died
938,162753,180,1.45,4,died
939,162927,174,1.0,2,died
940,162961,34,0.1,0,died
941,163125,164,0.9,1,died
942,163225,100,1.0,5,died
943,163379,154,1.5,4,died
944,163573,194,1.6,5,died
945,163727,154,1.1,2,died
946,163929,202,1.5,4,died
947,164097,168,1.0,2,died
948,164317,220,1.3,2,died
949,164480,163,1.2,3,died
950,164669,189,1.35,3,died
951,164839,170,1.3,2,died
952,165041,202,1.35,3,died
953,165214,173,1.0,3,died
954,165367,153,1.35,3,died
955,165539,172,1.3,4,died
956,165735,196,1.75,3,died
957,165974,239,2.2,5,died
958,166113,139,1.2,2,died
959,166294,181,1.5,4,died
960,166462,168,1.35,4,died
961,166569,107,0.8,2,died
962,166743,174,1.45,4,died
963,166802,59,0.4,2,died
964,166967,165,1.5,3,died
965,167117,150,1.3,3,died
966,167279,162,1.65,5,died
967,167440,161,1.1,2,died
968,167588,148,1.4,4,died
969,167757,169,1.1,2,died
970,167911,154,1.25,3,died
971,168077,166,1.2,2,died
972,168146,69,0.8,3,died
973,168548,402,2.25,4,died
974,168699,151,1.5,3,died
975,168859,160,1.55,5,died
976,168929,70,0.85,2,died
977,169126,197,1.5,4,died
978,169274,148,1.35,4,died
979,169423,149,1.2,4,died
980,169608,185,1.5,4,died
981,169762,154,1.55,4,died
982,169924,162,1.55,4,died
983,170162,238,2.0,6,died
984,170332,170,1.2,3,died
985,170510,178,1.25,2,died
986,170698,188,1.15,3,died
987,170887,189,1.2,2,died
988,171110,223,1.95,6,died
989,171266,156,1.3,4,died
990,171435,169,1.0,2,died
991,171621,186,1.1,3,died
992,171768,147,1.15,2,died
993,171818,50,0.6,3,died
994,171977,159,1.5,3,died
995,172188,211,2.05,6,died
996,172374,186,1.2,3,died
997,172524,150,1.3,3,died
998,172717,193,1.35,4,died
999,172906,189,1.3,2,died
1000,173105,199,0.9,1,died
1001,173231,126,1.25,3,died
1002,173398,167,1.35,2,died
1003,173624,226,1.55,3,died
1004,173797,173,1.55,3,died
1005,173959,162,0.95,2,died
1006,174122,163,1.4,4,died
1007,174280,158,1.6,4,died
1008,174453,173,1.3,2,died
1009,174650,197,1.4,2,died
1010,174904,254,1.75,3,died
1011,175066,162,1.45,3,died
1012,175217,151,1.2,2,died
1013,175393,176,1.5,3,died
1014,175634,241,2.05,4,died
1015,175753,119,1.0,3,died
1016,175871,118,1.0,3,died
1017,176069,198,1.5,2,died
1018,176259,190,1.1,3,died
1019,176414,155,1.15,2,died
1020,176623,209,1.75,3,died
1021,176776,153,1.2,2,died
1022,176998,222,1.5,4,died
1023,177189,191,1.3,3,died
1024,177353,164,1.1,2,died
1025,177481,128,1.15,4,died
1026,177676,195,1.4,3,died
1027,177938,262,1.0,3,died
1028,178124,186,1.25,4,died
1029,178302,178,1.4,2,died
1030,178464,162,1.5,4,died
1031,178528,64,0.7,3,died
1032,178715,187,1.85,4,died
1033,178852,137,1.2,3,died
1034,179083,231,1.5,4,died
1035,179248,165,1.3,3,died
1036,179419,171,1.2,3,died
1037,179575,156,1.1,2,died
1038,179720,145,0.9,2,died
1039,179941,221,1.45,2,died
1040,180109,168,1.4,4,died
1041,180272,163,1.3,2,died
1042,180386,114,0.9,3,died
1043,180601,215,1.6,4,died
1044,180811,210,1.85,4,died
1045,180972,161,0.9,3,died
1046,181130,158,1.35,3,died
1047,181300,170,1.1,2,died
1048,181462,162,1.25,2,died
1049,181618,156,1.4,3,died
1050,181765,147,1.15,2,died
1051,181843,78,0.8,2,died
1052,181991,148,1.0,1,died
1053,182180,189,1.55,3,died
1054,182340,160,1.25,2,died
1055,182556,216,1.7,4,died
1056,182729,173,0.9,2,died
1057,182982,253,2.25,5,died
1058,183138,156,1.0,2,died
1059,183315,177,1.4,4,died
1060,183472,157,1.2,2,died
1061,183664,192,1.1,3,died
1062,183841,177,1.55,3,died
1063,184015,174,0.9,3,died
1064,184173,158,1.0,2,died
1065,184405,232,0.9,0,died
1066,184660,255,1.7,5,died
1067,184864,204,1.8,4,died
1068,185029,165,0.9,2,died
1069,185247,218,1.5,3,died
1070,185415,168,0.9,2,died
1071,185659,244,1.2,2,died
1072,185839,180,1.0,3,died
1073,186033,194,1.1,3,died
1074,186108,75,0.5,2,died
1075,186305,197,1.7,3,died
1076,186472,167,0.7,2,died
1077,186639,167,1.5,3,died
1078,186811,172,1.35,2,died
1079,186989,178,1.1,3,died
1080,187056,67,0.6,3,died
1081,187269,213,1.8,5,died
1082,187499,230,1.35,2,died
1083,187751,252,1.6,5,died
1084,187946,195,1.4,3,died
1085,188092,146,1.0,2,died
1086,188172,80,0.5,1,died
1087,188358,186,1.3,4,died
1088,188553,195,1.4,4,died
1089,188744,191,1.1,3,died
1090,188907,163,1.15,2,died
1091,189055,148,1.15,2,died
1092,189208,153,0.9,1,died
1093,189361,153,1.45,4,died
1094,189516,155,1.2,2,died
1095,189739,223,1.85,3,died
1096,189909,170,1.5,4,died
1097,190119,210,1.0,3,died
1098,190311,192,0.7,1,died
1099,190493,182,2.0,4,died
1100,190645,152,1.5,4,died
1101,190833,188,1.7,4,died
1102,191013,180,1.2,3,died
1103,191170,157,1.35,3,died
1104,191376,206,1.6,3,died
1105,191602,226,1.95,7,died
1106,191777,175,1.0,3,died
1107,192120,343,2.15,5,died
1108,192211,91,1.0,4,died
1109,192398,187,1.3,3,died
1110,192561,163,1.2,2,died
1111,192702,141,0.9,2,died
1112,192897,195,1.3,2,died
1113,193085,188,1.45,3,died
1114,193263,178,1.8,4,died
1115,193432,169,1.2,3,died
1116,193482,50,0.4,2,died
1117,193689,207,1.7,5,died
1118,193863,174,1.9,5,died
1119,194034,171,0.7,2,died
1120,194191,157,1.2,3,died
1121,194330,139,1.1,2,died
1122,194496,166,1.7,4,died
1123,194698,202,1.5,3,died
1124,194886,188,1.6,4,died
1125,195071,185,1.2,2,died
1126,195131,60,0.6,2,died
1127,195282,151,1.0,2,died
1128,195464,182,1.55,4,died
1129,195606,142,1.1,2,died
1130,195752,146,1.3,4,died
1131,195907,155,1.2,4,died
1132,196065,158,1.15,2,died
1133,196242,177,1.6,4,died
1134,196406,164,1.5,5,died
1135,196613,207,1.6,3,died
1136,196814,201,1.3,3,died
1137,196986,172,1.3,3,died
1138,197202,216,1.45,2,died
1139,197378,176,1.2,2,died
1140,197572,194,0.9,2,died
1141,197784,212,1.8,6,died
1142,197831,47,0.4,2,died
1143,197895,64,0.4,2,died
1144,198201,306,1.8,4,died
1145,198363,162,0.7,1,died
1146,198541,178,1.4,3,died
1147,198764,223,0.7,0,died
1148,198958,194,1.55,4,died
1149,199058,100,0.8,3,died
1150,199273,215,1.35,2,died
1151,199439,166,1.2,3,died
1152,199603,164,0.8,2,died
1153,199923,320,1.9,4,died
1154,200105,182,1.3,3,died
1155,200308,203,1.6,3,died
1156,200577,269,1.7,3,died
1157,200751,174,0.8,2,died
1158,200818,67,0.4,1,died
1159,200956,138,0.7,2,died
1160,201112,156,1.3,4,died
1161,201287,175,1.0,2,died
1162,201504,217,1.0,2,died
1163,201677,173,1.2,3,died
1164,201806,129,0.5,2,died
1165,202031,225,1.1,3,died
1166,202152,121,0.8,2,died
1167,202313,161,1.5,3,died
1168,202632,319,1.8,4,died
1169,202792,160,0.6,0,died
1170,203034,242,1.2,2,died
1171,203196,162,1.25,2,died
1172,203380,184,1.3,2,died
1173,203554,174,0.6,1,died
1174,203735,181,1.15,2,died
1175,203935,200,1.7,5,died
1176,204106,171,1.2,4,died
1177,204279,173,1.2,3,died
1178,204489,210,1.8,4,died
1179,204672,183,1.4,3,died
1180,204845,173,0.7,2,died
1181,205044,199,1.0,2,died
1182,205233,189,1.6,5,died
1183,205344,111,1.1,2,died
1184,205488,144,0.9,2,died
1185,205657,169,1.0,3,died
1186,205880,223,1.5,4,died
1187,206081,201,1.3,3,died
1188,206236,155,0.9,2,died
1189,206424,188,1.2,4,died
1190,206645,221,1.2,2,died
1191,206823,178,1.95,5,died
1192,206995,172,1.1,2,died
1193,207193,198,1.4,4,died
1194,207368,175,1.3,4,died
1195,207545,177,1.0,2,died
1196,207709,164,1.3,3,died
1197,207880,171,0.8,1,died
1198,208094,214,1.85,4,died
1199,208243,149,1.1,4,died
1200,208411,168,1.7,4,died
1201,208593,182,0.9,2,died
1202,208758,165,0.8,1,died
1203,208935,177,0.9,0,died
1204,209019,84,0.95,3,died
1205,209091,72,0.7,2,died
1206,209261,170,1.4,4,died
1207,209428,167,1.5,3,died
1208,209638,210,1.4,3,died
1209,209831,193,0.8,2,died
1210,209978,147,0.6,0,died
1211,210134,156,1.2,3,died
1212,210334,200,1.4,3,died
1213,210560,226,1.6,4,died
1214,210705,145,1.1,3,died
1215,210771,66,0.2,0,died
1216,210958,187,1.2,3,died
1217,211168,210,1.5,2,died
1218,211314,146,1.0,2,died
1219,211525,211,1.4,3,died
1220,211745,220,1.2,2,died
1221,211913,168,1.4,3,died
1222,212079,166,1.3,3,died
1223,212231,152,1.0,3,died
1224,212441,210,1.5,4,died
1225,212612,171,1.2,3,died
1226,212780,168,1.3,2,died
1227,212947,167,1.2,3,died
1228,213112,165,1.1,3,died
1229,213346,234,1.4,4,died
1230,213521,175,1.4,3,died
1231,213703,182,1.0,2,died
1232,213904,201,1.2,3,died
1233,214089,185,1.3,3,died
1234,214260,171,1.0,3,died
1235,214478,218,1.1,2,died
1236,214714,236,1.4,2,died
1237,214873,159,1.1,3,died
1238,215039,166,1.2,2,died
1239,215214,175,1.5,3,died
1240,215413,199,1.0,2,died
1241,215606,193,1.3,4,died
1242,215747,141,0.6,2,died
1243,215894,147,0.8,2,died
1244,216093,199,1.3,2,died
1245,216332,239,1.2,4,died
1246,216494,162,1.3,2,died
1247,216673,179,1.3,2,died
1248,216861,188,1.3,4,died
1249,217122,261,1.9,4,died
1250,217354,232,1.3,3,died
1251,217569,215,1.4,4,died
1252,217713,144,1.2,2,died
1253,217912,199,1.1,2,died
1254,218065,153,1.0,2,died
1255,218242,177,0.8,2,died
1256,218505,263,2.0,4,died
1257,218651,146,1.4,3,died
1258,218861,210,1.6,6,died
1259,219103,242,1.9,4,died
1260,219154,51,0.3,0,died
1261,219318,164,1.6,4,died
1262,219541,223,1.2,4,died
1263,219687,146,1.1,3,died
1264,219855,168,0.6,0,died
1265,220065,210,1.0,3,died
1266,220219,154,1.2,2,died
1267,220366,147,0.7,1,died
1268,220607,241,1.0,2,died
1269,220765,158,1.4,3,died
1270,220966,201,1.4,2,died
1271,221111,145,1.4,3,died
1272,221252,141,1.4,2,died
1273,221424,172,0.6,1,died
1274,221523,99,0.8,2,died
1275,221669,146,1.5,4,died
1276,221948,279,1.3,3,died
1277,222042,94,0.4,0,died
1278,222204,162,0.8,3,died
1279,222384,180,1.3,4,died
1280,222521,137,0.8,3,died
1281,222691,170,1.1,2,died
1282,222863,172,0.8,2,died
1283,223036,173,0.9,3,died
1284,223181,145,1.2,2,died
1285,223371,190,0.9,3,died
1286,223542,171,1.3,3,died
1287,223712,170,1.5,4,died
1288,223900,188,1.2,4,died
1289,224167,267,1.95,5,died
1290,224318,151,1.5,4,died
1291,224508,190,1.75,5,died
1292,224731,223,2.3,6,died
1293,225000,269,1.0,4,died
1294,225212,212,1.3,4,died
1295,225400,188,1.4,4,died
1296,225552,152,1.25,2,died
1297,225890,338,2.2,3,died
1298,226011,121,1.1,4,died
1299,226179,168,1.2,3,died
1300,226390,211,2.65,7,died
1301,226596,206,1.6,5,died
1302,226795,199,0.8,1,died
1303,226980,185,1.0,3,died
1304,227190,210,1.5,2,died
1305,227328,138,1.2,2,died
1306,227550,222,1.9,6,died
1307,227720,170,1.55,3,died
1308,227906,186,1.4,4,died
1309,228085,179,0.8,2,died
1310,228260,175,1.1,2,died
1311,228314,54,0.5,2,died
1312,228460,146,1.4,3,died
1313,228648,188,1.4,5,died
1314,228870,222,2.35,7,died
1315,229040,170,1.0,3,died
1316,229203,163,1.4,3,died
1317,229380,177,2.1,4,died
1318,229466,86,0.9,2,died
1319,229630,164,1.4,4,died
1320,229886,256,1.7,2,died
1321,230059,173,1.25,4,died
1322,230272,213,1.8,4,died
1323,230456,184,1.25,4,died
1324,230650,194,1.55,3,died
1325,230822,172,1.75,5,died
1326,230892,70,0.6,2,died
1327,231064,172,0.5,0,died
1328,231289,225,1.7,4,died
1329,231449,160,1.9,3,died
1330,231655,206,1.1,3,died
1331,231726,71,0.5,1,died
1332,231891,165,1.1,3,died
1333,232098,207,1.9,4,died
1334,232344,246,1.1,2,died
1335,232535,191,1.0,3,died
1336,232729,194,1.0,2,died
1337,232904,175,0.9,2,died
1338,233133,229,2.0,5,died
1339,233295,162,1.9,6,died
1340,233434,139,1.1,3,died
1341,233590,156,0.7,1,died
1342,233754,164,1.0,2,died
1343,233969,215,1.7,4,died
1344,234208,239,1.2,4,died
1345,234397,189,1.5,3,died
1346,234562,165,1.2,3,died
1347,234724,162,1.1,2,died
1348,234955,231,1.8,4,died
1349,235126,171,0.6,0,died
1350,235319,193,1.4,4,died
1351,235529,210,2.35,6,died
1352,235747,218,1.7,4,died
1353,235895,148,1.4,3,died
1354,236047,152,1.85,4,died
1355,236249,202,1.0,1,died
1356,236340,91,0.6,2,died
1357,236553,213,1.5,2,died
1358,236702,149,1.0,2,died
1359,236908,206,1.5,4,died
1360,237069,161,1.5,3,died
1361,237236,167,1.0,2,died
1362,237446,210,1.95,4,died
1363,237610,164,1.1,3,died
1364,237796,186,1.6,4,died
1365,237950,154,0.9,1,died
1366,238148,198,1.3,2,died
1367,238311,163,0.9,3,died
1368,238477,166,1.7,4,died
1369,238637,160,1.35,3,died
1370,238812,175,1.05,3,died
1371,239044,232,1.5,3,died
1372,239251,207,1.1,3,died
1373,239501,250,1.5,3,died
1374,239651,150,1.65,4,died
1375,239801,150,1.0,2,died
1376,239953,152,1.2,2,died
1377,240134,181,1.3,4,died
1378,240313,179,1.2,4,died
1379,240520,207,1.4,3,died
1380,240631,111,0.3,0,died
1381,240825,194,2.0,5,died
1382,241037,212,1.7,3,died
1383,241266,229,1.2,2,died
1384,241416,150,1.3,4,died
1385,241566,150,1.0,3,died
1386,241734,168,1.5,2,died
1387,241894,160,1.4,3,died
1388,242092,198,1.2,3,died
1389,242310,218,1.85,5,died
1390,242500,190,1.1,3,died
1391,242690,190,1.7,5,died
1392,242772,82,0.7,2,died
1393,242949,177,1.2,4,died
1394,242998,49,0.6,2,died
1395,243171,173,1.2,2,died
1396,243245,74,0.7,1,died
1397,243405,160,1.5,4,died
1398,243556,151,1.3,3,died
1399,243709,153,1.1,3,died
1400,243865,156,1.3,2,died
1401,244046,181,1.4,4,died
1402,244218,172,1.45,5,died
1403,244389,171,1.55,4,died
1404,244653,264,1.5,5,died
1405,244818,165,0.8,2,died
1406,244927,109,1.2,3,died
1407,245189,262,1.5,3,died
1408,245341,152,1.1,3,died
1409,245445,104,0.8,2,died
1410,245667,222,1.5,3,died
1411,245877,210,2.0,4,died
1412,246073,196,1.6,4,died
1413,246231,158,1.3,2,died
1414,246382,151,1.1,3,died
1415,246789,407,1.5,4,died
1416,246952,163,1.4,3,died
1417,247141,189,1.4,4,died
1418,247291,150,0.7,3,died
1419,247457,166,1.6,5,died
1420,247683,226,1.55,4,died
1421,247841,158,0.7,1,died
1422,248013,172,1.2,3,died
1423,248223,210,1.5,3,died
1424,248407,184,0.7,1,died
1425,248591,184,1.7,6,died
1426,248801,210,1.4,4,died
1427,248964,163,1.4,6,died
1428,249117,153,1.4,2,died
1429,249267,150,1.4,3,died
1430,249477,210,2.25,5,died
1431,249645,168,1.2,3,died
1432,249816,171,1.1,3,died
1433,249969,153,1.2,3,died
1434,250209,240,0.4,1,died
1435,250267,58,0.3,1,died
1436,250669,402,2.4,6,died
1437,250821,152,1.2,1,died
1438,250986,165,1.0,2,died
1439,251180,194,1.7,5,died
1440,251359,179,1.8,5,died
1441,251551,192,1.4,3,died
1442,251702,151,1.4,3,died
1443,251902,200,1.5,4,died
1444,252068,166,0.9,1,died
1445,252260,192,1.4,4,died
1446,252465,205,1.1,2,died
1447,252692,227,1.6,5,died
1448,252847,155,1.4,4,died
1449,253036,189,1.0,2,died
1450,253222,186,1.4,3,died
1451,253431,209,1.6,4,died
1452,253579,148,0.9,1,died
1453,253799,220,1.65,4,died
1454,253984,185,1.6,3,died
1455,254107,123,0.3,0,died
1456,254332,225,0.8,1,died
1457,254545,213,1.4,3,died
1458,254697,152,0.6,0,died
1459,254902,205,1.4,3,died
1460,254958,56,0.2,0,died
1461,255207,249,1.4,4,died
1462,255387,180,1.35,4,died
1463,255538,151,1.4,4,died
1464,255682,144,0.5,0,died
1465,255853,171,1.4,3,died
1466,256013,160,1.4,2,died
1467,256192,179,0.7,0,died
1468,256364,172,1.4,4,died
1469,256545,181,1.5,3,died
1470,256752,207,1.7,3,died
1471,256910,158,1.3,2,died
1472,257101,191,1.6,3,died
1473,257275,174,1.2,2,died
1474,257454,179,1.3,3,died
1475,257675,221,1.6,4,died
1476,257844,169,1.4,4,died
1477,258033,189,1.2,3,died
1478,258241,208,1.7,4,died
1479,258449,208,1.7,5,died
1480,258601,152,0.8,2,died
1481,258779,178,1.3,3,died
1482,258912,133,1.1,4,died
1483,259061,149,0.7,1,died
1484,259347,286,2.0,5,died
1485,259685,338,1.55,3,died
1486,259828,143,1.0,3,died
1487,259998,170,1.0,3,died
1488,260164,166,1.2,2,died
1489,260281,117,0.8,3,died
1490,260436,155,1.3,2,died
1491,260688,252,1.6,3,died
1492,260751,63,0.3,1,died
1493,260925,174,1.0,3,died
1494,261115,190,1.0,2,died
1495,261308,193,1.3,3,died
1496,261498,190,1.1,2,died
1497,261660,162,1.1,2,died
1498,261873,213,1.5,2,died
1499,262151,278,1.8,3,died
1500,262213,62,0.3,2,died
1501,262386,173,1.4,2,died
1502,262603,217,0.9,1,died
1503,262820,217,0.9,1,died
1504,263018,198,1.3,3,died
1505,263118,100,0.6,2,died
1506,263302,184,1.3,4,died
1507,263455,153,1.1,4,died
1508,263674,219,2.0,5,died
1509,263836,162,1.65,6,died
1510,264029,193,0.4,0,died
1511,264223,194,1.6,2,died
1512,264431,208,1.5,2,died
1513,264595,164,1.3,2,died
1514,264814,219,0.8,0,died
1515,264964,150,1.2,2,died
1516,265132,168,1.3,3,died
1517,265286,154,0.8,2,died
1518,265447,161,1.1,2,died
1519,265592,145,1.65,4,died
1520,265772,180,1.3,4,died
1521,265943,171,1.4,2,died
1522,266061,118,0.5,1,died
1523,266332,271,1.7,3,died
1524,266496,164,1.35,3,died
1525,266652,156,1.3,2,died
1526,266852,200,1.4,2,died
1527,267109,257,1.4,4,died
1528,267289,180,1.65,4,died
1529,267514,225,1.0,2,died
1530,267673,159,0.9,3,died
1531,267847,174,1.25,3,died
1532,268011,164,1.3,3,died
1533,268166,155,1.4,4,died
1534,268335,169,1.2,3,died
1535,268505,170,1.7,4,died
1536,268671,166,1.4,2,died
1537,268843,172,1.2,4,died
1538,269051,208,1.65,4,died
1539,269261,210,1.2,3,died
1540,269507,246,1.5,3,died
1541,269688,181,1.4,2,died
1542,269860,172,1.5,3,died
1543,270068,208,1.9,5,died
1544,270298,230,1.0,4,died
1545,270484,186,1.8,6,died
1546,270687,203,1.7,5,died
1547,270857,170,1.3,2,died
1548,271012,155,1.45,4,died
1549,271219,207,1.45,4,died
1550,271370,151,1.3,3,died
1551,271582,212,1.65,3,died
1552,271736,154,1.6,2,died
1553,271936,200,0.9,4,died
1554,272126,190,1.4,3,died
1555,272368,242,2.3,6,died
1556,272535,167,1.4,3,died
1557,272756,221,1.4,4,died
1558,272950,194,1.3,2,died
1559,273100,150,1.2,2,died
1560,273353,253,1.8,5,died
1561,273487,134,1.1,2,died
1562,273677,190,0.8,4,died
1563,273840,163,1.15,2,died
1564,274071,231,1.4,3,died
1565,274264,193,1.55,2,died
1566,274448,184,1.3,3,died
1567,274636,188,0.9,3,died
1568,274694,58,0.3,1,died
1569,274887,193,1.4,4,died
1570,275153,266,1.3,4,died
1571,275329,176,1.0,2,died
1572,275455,126,0.8,2,died
1573,275731,276,1.85,3,died
1574,275919,188,1.4,3,died
1575,276068,149,1.1,3,died
1576,276234,166,0.7,1,died
1577,276444,210,1.95,4,died
1578,276633,189,1.0,3,died
1579,276680,47,0.3,1,died
1580,276776,96,0.9,2,died
1581,277178,402,1.4,3,died
1582,277404,226,1.4,3,died
1583,277580,176,1.3,3,died
1584,277823,243,1.8,3,died
1585,278060,237,1.7,3,died
1586,278262,202,1.4,3,died
1587,278459,197,2.0,5,died
1588,278616,157,1.2,2,died
1589,278778,162,1.2,3,died
1590,278946,168,1.45,3,died
1591,279090,144,1.1,3,died
1592,279291,201,1.3,3,died
1593,279470,179,1.5,3,died
1594,279655,185,1.4,4,died
1595,279845,190,1.5,3,died
1596,280029,184,1.35,3,died
1597,280320,291,1.2,4,died
1598,280498,178,1.0,3,died
1599,280672,174,1.0,0,died
1600,280874,202,1.5,4,died
1601,281094,220,2.1,5,died
1602,281345,251,1.9,4,died
1603,281546,201,1.5,2,died
1604,281716,170,1.1,3,died
1605,281890,174,1.4,2,died
1606,282085,195,1.0,2,died
1607,282257,172,1.6,5,died
1608,282414,157,1.85,4,died
1609,282816,402,1.75,3,died
1610,282993,177,1.7,4,died
1611,283214,221,1.3,2,died
1612,283438,224,1.4,2,died
1613,283663,225,1.45,3,died
1614,283845,182,1.3,3,died
1615,284008,163,1.0,1,died
1616,284163,155,0.8,1,died
1617,284346,183,1.2,3,died
1618,284498,152,1.5,4,died
1619,284648,150,1.2,3,died
1620,284823,175,1.35,2,died
1621,285112,289,1.2,3,died
1622,285354,242,1.2,2,died
1623,285576,222,1.5,3,died
1624,285800,224,1.4,3,died
1625,286047,247,0.9,2,died
1626,286225,178,1.2,3,died
1627,286416,191,1.4,4,died
1628,286609,193,1.6,3,died
1629,286762,153,1.0,2,died
1630,286858,96,0.4,0,died
1631,287020,162,1.5,2,died
1632,287159,139,1.3,3,died
1633,287219,60,0.3,1,died
1634,287339,120,0.8,2,died
1635,287511,172,1.2,2,died
1636,287670,159,0.9,3,died
1637,287837,167,0.8,1,died
1638,288008,171,1.5,4,died
1639,288218,210,1.8,4,died
1640,288447,229,1.2,3,died
1641,288663,216,1.5,3,died
1642,288875,212,1.45,2,died
1643,289069,194,1.45,3,died
1644,289233,164,1.1,2,died
1645,289382,149,0.5,0,died
1646,289541,159,0.5,0,died
1647,289706,165,1.3,3,died
1648,289862,156,1.4,3,died
1649,290088,226,1.8,5,died
1650,290250,162,1.25,2,died
1651,290416,166,1.4,2,died
1652,290683,267,1.8,2,died
1653,290903,220,1.9,5,died
1654,291083,180,1.2,2,died
1655,291275,192,1.1,2,died
1656,291488,213,1.5,2,died
1657,291641,153,1.4,2,died
1658,291819,178,1.3,2,died
1659,291989,170,1.1,2,died
1660,292207,218,1.7,4,died
1661,292368,161,1.3,2,died
1662,292518,150,1.3,2,died
1663,292712,194,1.0,3,died
1664,292916,204,1.1,1,died
1665,293080,164,1.2,3,died
1666,293251,171,1.0,2,died
1667,293430,179,1.3,5,died
1668,293597,167,1.4,4,died
1669,293754,157,1.0,2,died
1670,293928,174,1.4,2,died
1671,294160,232,1.5,2,died
1672,294429,269,1.7,4,died
1673,294509,80,0.5,1,died
1674,294702,193,0.8,2,died
1675,294956,254,1.4,4,died
1676,295141,185,1.1,2,died
1677,295324,183,1.2,2,died
1678,295516,192,1.4,2,died
1679,295810,294,1.5,4,died
1680,295965,155,1.2,3,died
1681,296129,164,1.5,3,died
1682,296403,274,2.0,4,died
1683,296565,162,0.9,1,died
1684,296741,176,1.3,2,died
1685,296903,162,1.2,2,died
1686,297070,167,1.8,4,died
1687,297262,192,1.35,3,died
1688,297468,206,1.65,3,died
1689,297637,169,1.25,2,died
1690,297811,174,1.4,3,died
1691,298053,242,1.5,3,died
1692,298153,100,0.8,2,died
1693,298343,190,1.5,2,died
1694,298506,163,1.5,4,died
1695,298713,207,1.45,2,died
1696,298894,181,0.6,0,died
1697,299080,186,1.65,3,died
1698,299280,200,1.55,2,died
1699,299454,174,1.35,3,died
1700,299629,175,1.3,2,died
1701,299676,47,0.3,1,died
1702,299880,204,1.8,3,died
1703,300035,155,1.5,3,died
1704,300197,162,1.2,3,died
1705,300395,198,0.9,3,died
1706,300570,175,1.25,2,died
1707,300738,168,1.3,2,died
1708,300939,201,1.5,3,died
1709,301136,197,1.6,2,died
1710,301207,71,0.6,2,died
1711,301367,160,1.5,4,died
1712,301530,163,1.4,4,died
1713,301725,195,1.5,2,died
1714,301903,178,1.3,3,died
1715,302055,152,1.1,2,died
1716,302248,193,1.4,4,died
1717,302431,183,1.1,3,died
1718,302595,164,1.6,3,died
1719,302795,200,1.7,2,died
1720,302852,57,0.1,0,died
1721,302996,144,0.9,1,died
1722,303192,196,1.5,2,died
1723,303407,215,1.2,2,died
1724,303585,178,1.5,5,died
1725,303718,133,1.0,1,died
1726,303895,177,1.3,3,died
1727,304090,195,1.4,4,died
1728,304310,220,1.5,4,died
1729,304517,207,1.8,4,died
1730,304664,147,1.5,3,died
1731,304822,158,1.0,2,died
1732,305060,238,1.9,4,died
1733,305263,203,1.5,3,died
1734,305414,151,1.35,3,died
1735,305607,193,1.4,4,died
1736,305784,177,1.2,2,died
1737,305954,170,1.0,2,died
1738,306121,167,1.2,2,died
1739,306284,163,1.15,2,died
1740,306475,191,1.2,4,died
1741,306673,198,1.5,2,died
1742,306872,199,1.45,4,died
1743,307020,148,1.3,3,died
1744,307196,176,1.5,4,died
1745,307364,168,1.3,2,died
1746,307572,208,1.7,4,died
1747,307746,174,1.3,3,died
1748,307930,184,1.5,3,died
1749,308119,189,1.2,4,died
1750,308310,191,1.3,3,died
1751,308507,197,1.8,4,died
1752,308706,199,1.2,2,died
1753,308911,205,1.8,2,died
1754,309157,246,1.6,3,died
1755,309346,189,1.9,2,died
1756,309584,238,1.5,2,died
1757,309768,184,1.55,4,died
1758,309915,147,1.2,4,died
1759,310106,191,1.3,3,died
1760,310244,138,0.9,1,died
1761,310408,164,1.4,2,died
1762,310575,167,1.6,2,died
1763,310724,149,1.0,2,died
1764,310812,88,0.4,1,died
1765,310962,150,1.5,2,died
1766,311129,167,1.6,4,died
1767,311286,157,1.2,3,died
1768,311470,184,1.5,2,died
1769,311665,195,1.65,4,died
1770,311854,189,1.3,2,died
1771,312054,200,1.1,2,died
1772,312246,192,1.4,3,died
1773,312437,191,1.35,2,died
1774,312486,49,0.1,0,died
1775,312680,194,1.2,2,died
1776,312867,187,1.2,2,died
1777,313058,191,1.45,3,died
1778,313236,178,1.3,2,died
1779,313447,211,1.9,2,died
1780,313640,193,1.6,4,died
1781,313801,161,1.4,3,died
1782,313945,144,1.4,2,died
1783,314030,85,0.85,2,died
1784,314196,166,1.4,2,died
1785,314238,42,0.2,1,died
1786,314423,185,1.7,3,died
1787,314611,188,1.15,2,died
1788,314771,160,1.4,2,died
1789,314960,189,1.4,2,died
1790,315115,155,1.5,3,died
1791,315202,87,0.85,3,died
1792,315384,182,1.7,4,died
1793,315596,212,1.8,3,died
1794,315754,158,1.5,3,died
1795,315895,141,0.8,1,died
1796,316110,215,1.9,3,died
1797,316311,201,1.4,3,died
