episode_id,timestep,episode_len,train_episode_return,num_achievements_unlocked,termination_reason
928,163195,202,0.9,3,died
929,163385,190,0.71,4,died
930,163622,237,0.99,3,died
931,163823,201,0.75,3,died
932,163982,159,0.96,3,died
933,164169,187,0.68,2,died
934,164344,175,0.95,4,died
935,164443,99,0.4,2,died
936,164619,176,0.43,1,died
937,164831,212,0.68,1,died
938,165008,177,0.83,2,died
939,165157,149,0.86,3,died
940,165298,141,0.89,3,died
941,165496,198,0.86,3,died
942,165640,144,0.83,4,died
943,165847,207,0.82,3,died
944,166003,156,1.32,5,died
945,166145,142,0.75,3,died
946,166286,141,0.43,1,died
947,166476,190,0.86,3,died
948,166667,191,0.71,3,died
949,166856,189,0.85,4,died
950,167035,179,0.67,3,died
951,167265,230,1.02,2,died
952,167555,290,1.34,4,died
953,167762,207,1.62,7,died
954,167956,194,1.44,5,died
955,168091,135,0.65,2,died
956,168265,174,0.61,3,died
957,168327,62,0.24,2,died
958,168538,211,0.9,4,died
959,168727,189,1.19,5,died
960,168893,166,0.58,1,died
961,169094,201,1.04,3,died
962,169286,192,0.92,5,died
963,169322,36,0.22,1,died
964,169567,245,0.95,4,died
965,169754,187,1.42,6,died
966,169914,160,0.87,3,died
967,170131,217,1.23,4,died
968,170288,157,0.52,2,died
969,170449,161,0.98,3,died
970,170610,161,0.92,4,died
971,170806,196,1.12,4,died
972,170948,142,0.73,2,died
973,171173,225,1.15,5,died
974,171298,125,0.43,2,died
975,171419,121,0.47,2,died
976,171577,158,0.76,3,died
977,171809,232,1.54,5,died
978,171956,147,0.8,4,died
979,172103,147,0.8,2,died
980,172392,289,1.3,5,died
981,172678,286,1.04,3,died
982,172749,71,0.5,2,died
983,172876,127,0.57,3,died
984,173019,143,0.63,2,died
985,173186,167,0.82,3,died
986,173369,183,0.72,2,died
987,173547,178,0.95,5,died
988,173774,227,0.94,4,died
989,173949,175,0.5,3,died
990,174117,168,1.3,4,died
991,174300,183,1.32,5,died
992,174499,199,1.35,5,died
993,174684,185,0.79,4,died
994,174786,102,0.74,4,died
995,174962,176,0.72,2,died
996,175147,185,1.18,5,died
997,175307,160,0.72,3,died
998,175475,168,1.06,4,died
999,175664,189,1.24,4,died
1000,175857,193,0.96,4,died
1001,176014,157,0.73,3,died
1002,176187,173,1.02,5,died
1003,176384,197,1.05,3,died
1004,176560,176,0.78,3,died
1005,176728,168,1.01,4,died
1006,176889,161,0.63,2,died
1007,177065,176,1.05,5,died
1008,177312,247,1.28,4,died
1009,177458,146,0.83,3,died
1010,177726,268,1.23,4,died
1011,177875,149,1.06,4,died
1012,178060,185,0.81,3,died
1013,178207,147,0.68,3,died
1014,178346,139,0.68,3,died
1015,178491,145,0.8,3,died
1016,178686,195,0.5,3,died
1017,178892,206,1.2,5,died
1018,179038,146,1.06,3,died
1019,179268,230,1.16,4,died
1020,179423,155,0.68,2,died
1021,179465,42,0.28,2,died
1022,179663,198,0.77,3,died
1023,179820,157,0.55,3,died
1024,180068,248,1.14,4,died
1025,180138,70,0.15,0,died
1026,180335,197,1.25,4,died
1027,180671,336,0.86,2,died
1028,180824,153,0.88,4,died
1029,180989,165,0.88,4,died
1030,181156,167,0.88,4,died
1031,181338,182,1.24,6,died
1032,181516,178,0.77,4,died
1033,181657,141,0.79,3,died
1034,181869,212,1.32,5,died
1035,182028,159,0.95,4,died
1036,182216,188,1.31,5,died
1037,182482,266,0.99,3,died
1038,182644,162,0.72,3,died
1039,183038,394,1.35,4,died
1040,183203,165,0.85,4,died
1041,183386,183,1.05,4,died
1042,183570,184,0.78,3,died
1043,183731,161,1.56,6,died
1044,183939,208,1.13,4,died
1045,184367,428,1.68,6,died
1046,184527,160,1.06,4,died
1047,184746,219,1.52,7,died
1048,184945,199,1.11,4,died
1049,185132,187,0.85,3,died
1050,185328,196,0.98,3,died
1051,185542,214,1.17,5,died
1052,185715,173,0.89,5,died
1053,185884,169,1.02,5,died
1054,186078,194,0.85,3,died
1055,186219,141,0.6,1,died
1056,186401,182,1.07,4,died
1057,186506,105,0.43,1,died
1058,186709,203,1.19,4,died
1059,186863,154,0.73,2,died
1060,186932,69,0.22,2,died
1061,187137,205,0.95,4,died
1062,187280,143,1.0,3,died
1063,187467,187,1.08,4,died
1064,187693,226,0.76,2,died
1065,187834,141,0.82,4,died
1066,188023,189,0.78,3,died
1067,188106,83,0.45,2,died
1068,188247,141,0.85,2,died
1069,188420,173,1.44,5,died
1070,188452,32,0.15,0,died
1071,188645,193,0.77,4,died
1072,188747,102,0.61,3,died
1073,188925,178,0.93,4,died
1074,189079,154,1.24,4,died
1075,189289,210,1.01,4,died
1076,189445,156,0.5,2,died
1077,189590,145,0.64,3,died
1078,189823,233,1.5,4,died
1079,189963,140,1.05,4,died
1080,190167,204,0.97,2,died
1081,190374,207,1.24,4,died
1082,190498,124,0.76,3,died
1083,190693,195,1.31,5,died
1084,190915,222,1.12,4,died
1085,191132,217,1.25,4,died
1086,191289,157,0.61,2,died
1087,191482,193,1.02,4,died
1088,191643,161,0.89,4,died
1089,191796,153,0.99,4,died
1090,192041,245,1.74,8,died
1091,192318,277,1.53,5,died
1092,192459,141,0.8,5,died
1093,192694,235,1.05,3,died
1094,192838,144,0.6,2,died
1095,192994,156,1.01,4,died
1096,193146,152,0.78,3,died
1097,193370,224,1.24,3,died
1098,193552,182,0.99,4,died
1099,193759,207,1.22,5,died
1100,193913,154,1.47,5,died
1101,194059,146,1.01,4,died
1102,194164,105,0.74,3,died
1103,194347,183,1.38,5,died
1104,194573,226,1.62,6,died
1105,194811,238,1.06,3,died
1106,195022,211,1.17,3,died
1107,195199,177,0.95,3,died
1108,195352,153,0.96,2,died
1109,195476,124,0.47,2,died
1110,195679,203,1.2,4,died
1111,195848,169,0.7,3,died
1112,196058,210,1.14,3,died
1113,196239,181,1.25,5,died
1114,196430,191,0.84,3,died
1115,196620,190,0.76,3,died
1116,196837,217,0.98,4,died
1117,197011,174,1.22,6,died
1118,197194,183,0.92,4,died
1119,197341,147,0.6,2,died
1120,197493,152,1.12,5,died
1121,197706,213,1.07,3,died
1122,197845,139,0.71,2,died
1123,197994,149,0.72,3,died
1124,198185,191,0.82,3,died
1125,198377,192,1.5,6,died
1126,198567,190,0.87,4,died
1127,198751,184,1.33,5,died
1128,198945,194,1.14,5,died
1129,199142,197,1.15,5,died
1130,199330,188,1.25,4,died
1131,199419,89,0.54,2,died
1132,199568,149,0.64,2,died
1133,199758,190,1.02,5,died
1134,199974,216,0.85,3,died
1135,200141,167,0.71,2,died
1136,200345,204,1.0,3,died
1137,200517,172,0.67,3,died
1138,200659,142,0.93,4,died
1139,200884,225,1.85,6,died
1140,201149,265,1.33,4,died
1141,201358,209,1.19,4,died
1142,201533,175,0.73,4,died
1143,201688,155,1.29,5,died
1144,201827,139,0.78,2,died
1145,201901,74,0.1,1,died
1146,202075,174,0.62,2,died
1147,202299,224,1.34,5,died
1148,202483,184,0.77,3,died
1149,202679,196,1.02,4,died
1150,202861,182,0.9,3,died
1151,203065,204,1.25,3,died
1152,203236,171,1.06,4,died
1153,203404,168,1.02,4,died
1154,203617,213,1.24,4,died
1155,203864,247,1.34,5,died
1156,204065,201,1.11,5,died
1157,204218,153,1.07,4,died
1158,204410,192,0.73,3,died
1159,204575,165,0.82,4,died
1160,204781,206,1.13,4,died
1161,204979,198,1.21,4,died
1162,205151,172,0.85,4,died
1163,205299,148,1.35,6,died
1164,205337,38,0.06,0,died
1165,205500,163,0.65,2,died
1166,205685,185,0.88,3,died
1167,205852,167,0.95,4,died
1168,206016,164,0.94,4,died
1169,206282,266,1.14,3,died
1170,206508,226,1.37,5,died
1171,206751,243,1.42,6,died
1172,206953,202,0.93,3,died
1173,207110,157,1.12,5,died
1174,207288,178,1.11,4,died
1175,207499,211,1.19,4,died
1176,207681,182,1.02,3,died
1177,207823,142,0.82,2,died
1178,207989,166,0.9,3,died
1179,208243,254,1.07,3,died
1180,208417,174,0.7,3,died
1181,208510,93,0.74,3,died
1182,208565,55,0.15,1,died
1183,208764,199,0.84,3,died
1184,208929,165,0.7,3,died
1185,208963,34,0.18,1,died
1186,209103,140,0.54,2,died
1187,209234,131,0.59,3,died
1188,209274,40,0.3,1,died
1189,209387,113,0.6,2,died
1190,209531,144,0.84,2,died
1191,209737,206,1.36,5,died
1192,209837,100,0.57,3,died
1193,210012,175,1.02,4,died
1194,210154,142,0.88,4,died
1195,210307,153,0.78,3,died
1196,210505,198,1.1,4,died
1197,210649,144,0.71,2,died
1198,210790,141,0.78,3,died
1199,211006,216,1.26,4,died
1200,211156,150,0.66,2,died
1201,211319,163,1.05,4,died
1202,211545,226,1.15,3,died
1203,211690,145,1.03,3,died
1204,211911,221,1.24,5,died
1205,212139,228,1.2,5,died
1206,212325,186,0.8,3,died
1207,212475,150,1.19,5,died
1208,212634,159,1.1,4,died
1209,212830,196,1.02,4,died
1210,212869,39,0.22,1,died
1211,213042,173,1.09,4,died
1212,213196,154,0.65,2,died
1213,213371,175,1.01,3,died
1214,213579,208,1.28,5,died
1215,213767,188,1.16,5,died
1216,213921,154,0.67,3,died
1217,214144,223,1.22,4,died
1218,214306,162,1.32,5,died
1219,214532,226,1.61,7,died
1220,214705,173,0.73,4,died
1221,214964,259,1.59,5,died
1222,215182,218,1.75,6,died
1223,215328,146,0.99,3,died
1224,215594,266,1.22,3,died
1225,215750,156,0.88,3,died
1226,215941,191,0.81,3,died
1227,216108,167,0.83,3,died
1228,216360,252,1.17,4,died
1229,216509,149,0.83,4,died
1230,216671,162,0.97,3,died
1231,216843,172,1.02,5,died
1232,217040,197,0.98,3,died
1233,217192,152,0.87,3,died
1234,217347,155,0.77,3,died
1235,217541,194,0.97,3,died
1236,217755,214,1.54,6,died
1237,217896,141,0.87,3,died
1238,218056,160,1.03,4,died
1239,218206,150,0.73,3,died
1240,218368,162,1.15,5,died
1241,218528,160,0.65,2,died
1242,218717,189,1.09,4,died
1243,218881,164,0.52,2,died
1244,219060,179,0.7,3,died
1245,219225,165,0.58,1,died
1246,219368,143,0.85,4,died
1247,219557,189,1.34,5,died
1248,219754,197,1.1,3,died
1249,219934,180,1.17,4,died
1250,220120,186,0.65,2,died
1251,220348,228,1.59,5,died
1252,220520,172,1.1,4,died
1253,220660,140,0.68,2,died
1254,221000,340,1.23,3,died
1255,221236,236,1.01,5,died
1256,221407,171,0.67,3,died
1257,221582,175,1.03,4,died
1258,221774,192,0.99,4,died
1259,221923,149,0.7,2,died
1260,222088,165,0.78,3,died
1261,222251,163,0.88,3,died
1262,222290,39,0.18,1,died
1263,222435,145,0.85,3,died
1264,222594,159,0.9,3,died
1265,222804,210,1.13,4,died
1266,222959,155,0.83,2,died
1267,223207,248,1.18,5,died
1268,223240,33,0.5,1,died
1269,223398,158,0.95,3,died
1270,223575,177,0.7,3,died
1271,223706,131,0.82,3,died
1272,223843,137,0.65,3,died
1273,223995,152,0.5,1,died
1274,224031,36,0.2,1,died
1275,224229,198,1.52,5,died
1276,224264,35,0.35,1,died
1277,224425,161,0.95,4,died
1278,224568,143,0.75,2,died
1279,224700,132,0.74,4,died
1280,224916,216,0.98,4,died
1281,224950,34,0.22,1,died
1282,225112,162,0.8,4,died
1283,225294,182,1.19,5,died
1284,225502,208,1.19,4,died
1285,225625,123,0.57,3,died
1286,225767,142,0.42,1,died
1287,225901,134,0.62,2,died
1288,226100,199,0.91,4,died
1289,226272,172,0.69,3,died
1290,226469,197,1.13,5,died
1291,226613,144,0.89,3,died
1292,226794,181,0.82,3,died
1293,226983,189,1.0,5,died
1294,227175,192,0.95,4,died
1295,227337,162,1.15,5,died
1296,227539,202,1.26,5,died
1297,227794,255,0.95,3,died
1298,227948,154,0.78,3,died
1299,228050,102,0.7,3,died
1300,228230,180,0.6,2,died
1301,228399,169,0.7,3,died
1302,228620,221,1.42,6,died
1303,228792,172,0.85,3,died
1304,228951,159,0.65,2,died
1305,229120,169,1.06,4,died
1306,229308,188,1.02,4,died
1307,229467,159,1.24,4,died
1308,229629,162,0.82,3,died
1309,229805,176,1.13,5,died
1310,229968,163,1.12,4,died
1311,230152,184,0.98,3,died
1312,230307,155,0.53,1,died
1313,230657,350,1.2,4,died
1314,230917,260,0.97,3,died
1315,231122,205,1.26,4,died
1316,231340,218,1.25,4,died
1317,231501,161,1.37,4,died
1318,231682,181,0.9,4,died
1319,231884,202,0.88,4,died
1320,232041,157,1.09,4,died
1321,232211,170,1.27,5,died
1322,232419,208,1.47,4,died
1323,232560,141,0.72,3,died
1324,232627,67,0.4,3,died
1325,232891,264,1.6,6,died
1326,233107,216,0.83,2,died
1327,233280,173,0.96,5,died
1328,233464,184,0.66,4,died
1329,233615,151,1.54,4,died
1330,233903,288,0.9,2,died
1331,234142,239,1.6,9,died
1332,234290,148,0.85,2,died
1333,234454,164,1.09,5,died
1334,234601,147,0.65,3,died
1335,234744,143,1.26,4,died
1336,235154,410,1.62,5,died
1337,235353,199,0.71,2,died
1338,235503,150,0.78,4,died
1339,235678,175,1.04,3,died
1340,235850,172,1.17,5,died
1341,236006,156,0.88,3,died
1342,236220,214,0.87,3,died
1343,236456,236,1.25,5,died
1344,236621,165,1.38,5,died
1345,236802,181,0.73,3,died
1346,236990,188,1.22,5,died
1347,237161,171,0.88,4,died
1348,237317,156,1.2,5,died
1349,237501,184,1.02,5,died
1350,237687,186,0.85,4,died
1351,237899,212,1.05,3,died
1352,238023,124,0.7,4,died
1353,238270,247,1.4,5,died
1354,238423,153,0.68,4,died
1355,238703,280,0.96,2,died
1356,238861,158,1.71,6,died
1357,239074,213,0.94,3,died
1358,239221,147,1.27,4,died
1359,239360,139,0.85,3,died
1360,239606,246,0.95,4,died
1361,239799,193,1.23,4,died
1362,239942,143,0.86,4,died
1363,240113,171,1.05,3,died
1364,240265,152,0.96,4,died
1365,240503,238,1.21,5,died
1366,240675,172,0.71,2,died
1367,240838,163,1.03,4,died
1368,241010,172,0.74,3,died
1369,241180,170,1.24,4,died
1370,241333,153,0.89,5,died
1371,241486,153,0.88,3,died
1372,241632,146,1.08,4,died
1373,241787,155,0.75,3,died
1374,241932,145,0.63,3,died
1375,242098,166,0.92,4,died
1376,242264,166,1.06,4,died
1377,242444,180,1.33,4,died
1378,242665,221,0.62,1,died
1379,242818,153,0.91,4,died
1380,243017,199,0.78,3,died
1381,243169,152,0.83,3,died
1382,243315,146,0.75,2,died
1383,243451,136,0.7,2,died
1384,243614,163,0.83,3,died
1385,243760,146,0.7,3,died
1386,243976,216,1.3,5,died
1387,244161,185,0.8,4,died
1388,244201,40,0.22,1,died
1389,244427,226,1.28,5,died
1390,244568,141,1.08,4,died
1391,244768,200,0.84,3,died
1392,244968,200,0.75,2,died
1393,245102,134,0.8,3,died
1394,245288,186,1.0,4,died
1395,245451,163,0.85,3,died
1396,245536,85,0.5,3,died
1397,245631,95,0.34,2,died
1398,245755,124,0.63,3,died
1399,245834,79,0.42,2,died
1400,246004,170,0.62,2,died
1401,246167,163,1.17,5,died
1402,246321,154,0.75,2,died
1403,246467,146,1.01,5,died
1404,246515,48,0.2,1,died
1405,246674,159,0.87,3,died
1406,246819,145,0.75,3,died
1407,247006,187,0.95,4,died
1408,247196,190,1.06,4,died
1409,247359,163,0.79,4,died
1410,247580,221,1.17,4,died
1411,247725,145,0.92,3,died
1412,247869,144,0.92,3,died
1413,248097,228,0.7,2,died
1414,248196,99,0.35,2,died
1415,248402,206,1.33,5,died
1416,248585,183,0.96,5,died
1417,248761,176,0.7,1,died
1418,248910,149,0.81,3,died
1419,249127,217,0.98,4,died
1420,249284,157,1.18,5,died
1421,249448,164,0.9,3,died
1422,249631,183,1.0,4,died
1423,249666,35,0.08,0,died
1424,249866,200,0.77,3,died
1425,250028,162,0.78,2,died
1426,250195,167,1.0,4,died
1427,250357,162,0.92,4,died
1428,250563,206,1.29,5,died
1429,250818,255,1.73,6,died
1430,250979,161,1.0,4,died
1431,251154,175,0.98,4,died
1432,251332,178,1.01,4,died
1433,251559,227,1.41,5,died
1434,251697,138,0.77,3,died
1435,251864,167,0.48,1,died
1436,252052,188,1.22,4,died
1437,252171,119,0.47,2,died
1438,252333,162,0.9,3,died
1439,252468,135,0.74,3,died
1440,252703,235,0.55,1,died
1441,252855,152,0.99,3,died
1442,253020,165,0.75,3,died
1443,253201,181,1.02,3,died
1444,253378,177,1.1,5,died
1445,253536,158,0.85,4,died
1446,253757,221,1.0,4,died
1447,253945,188,1.15,5,died
1448,254093,148,1.07,2,died
1449,254305,212,0.68,1,died
1450,254457,152,0.74,2,died
1451,254614,157,1.12,5,died
1452,254840,226,1.67,6,died
1453,254935,95,0.74,3,died
1454,255120,185,1.2,5,died
1455,255263,143,0.62,1,died
1456,255450,187,0.82,3,died
1457,255603,153,0.99,4,died
1458,255831,228,1.61,5,died
1459,256043,212,1.48,5,died
1460,256215,172,0.63,3,died
1461,256394,179,0.94,4,died
1462,256554,160,0.97,3,died
1463,256709,155,1.1,4,died
1464,256903,194,0.91,3,died
1465,257085,182,0.94,4,died
1466,257275,190,0.85,3,died
1467,257437,162,0.85,3,died
1468,257614,177,0.67,2,died
1469,257828,214,0.94,3,died
1470,257992,164,0.75,3,died
1471,258138,146,1.54,5,died
1472,258315,177,1.15,4,died
1473,258513,198,1.42,5,died
1474,258651,138,0.67,3,died
1475,258805,154,0.78,2,died
1476,258963,158,1.3,5,died
1477,259202,239,1.27,4,died
1478,259366,164,0.91,3,died
1479,259427,61,0.1,1,died
1480,259605,178,0.7,3,died
1481,259810,205,0.71,3,died
1482,259982,172,0.95,5,died
1483,260178,196,1.32,5,died
1484,260304,126,0.74,4,died
1485,260448,144,0.85,4,died
1486,260598,150,1.28,5,died
1487,260781,183,1.21,6,died
1488,260949,168,0.92,4,died
1489,261145,196,1.13,6,died
1490,261335,190,0.99,4,died
1491,261470,135,0.79,3,died
1492,261555,85,0.45,3,died
1493,261712,157,0.7,3,died
1494,261935,223,1.31,6,died
1495,262064,129,0.69,4,died
1496,262230,166,0.85,2,died
1497,262475,245,1.17,4,died
1498,262677,202,0.78,3,died
1499,262861,184,1.05,6,died
1500,263014,153,0.81,4,died
1501,263206,192,1.15,6,died
1502,263385,179,0.89,3,died
1503,263664,279,1.35,4,died
1504,263863,199,1.54,5,died
1505,264075,212,1.51,5,died
1506,264225,150,0.88,4,died
1507,264448,223,1.29,4,died
1508,264630,182,0.73,4,died
1509,264809,179,0.78,4,died
1510,264985,176,1.42,6,died
1511,265033,48,0.56,4,died
1512,265080,47,0.12,2,died
1513,265158,78,0.4,1,died
1514,265302,144,1.01,3,died
1515,265458,156,0.94,4,died
1516,265622,164,1.19,4,died
1517,265746,124,0.44,4,died
1518,265916,170,0.8,4,died
1519,266115,199,1.2,6,died
1520,266338,223,1.62,5,died
1521,266490,152,0.85,3,died
1522,266683,193,0.77,3,died
1523,266855,172,0.87,3,died
1524,266992,137,0.71,2,died
1525,267211,219,1.55,5,died
1526,267396,185,1.12,5,died
1527,267555,159,1.05,3,died
1528,267811,256,1.32,3,died
1529,267975,164,0.99,4,died
1530,268168,193,0.85,3,died
1531,268524,356,1.62,4,died
1532,268604,80,0.55,3,died
1533,268795,191,0.85,2,died
1534,268968,173,0.75,3,died
1535,269132,164,0.73,3,died
1536,269269,137,0.86,3,died
1537,269410,141,1.13,4,died
1538,269594,184,0.83,3,died
1539,269728,134,0.82,3,died
1540,269855,127,0.56,2,died
1541,269968,113,0.38,2,died
1542,270203,235,1.38,4,died
1543,270394,191,0.83,3,died
1544,270564,170,1.02,5,died
1545,270747,183,1.09,4,died
1546,270917,170,0.9,2,died
1547,271094,177,0.99,4,died
1548,271303,209,1.09,3,died
1549,271503,200,1.55,6,died
1550,271669,166,1.28,6,died
1551,271709,40,0.22,1,died
1552,271873,164,0.87,3,died
1553,272123,250,1.34,4,died
1554,272297,174,0.92,4,died
1555,272441,144,0.98,3,died
1556,272618,177,1.21,3,died
1557,272646,28,0.2,1,died
1558,272831,185,1.12,4,died
1559,272997,166,1.2,4,died
1560,273178,181,0.83,4,died
1561,273330,152,0.93,3,died
1562,273483,153,0.78,3,died
1563,273643,160,0.58,2,died
1564,273820,177,0.78,3,died
1565,273974,154,1.05,4,died
1566,274086,112,0.56,3,died
1567,274293,207,1.29,4,died
1568,274724,431,2.12,5,died
1569,274889,165,1.12,4,died
1570,275114,225,1.35,3,died
1571,275270,156,1.02,4,died
1572,275413,143,1.03,3,died
1573,275446,33,0.18,1,died
1574,275600,154,1.19,4,died
1575,275794,194,1.03,4,died
1576,275937,143,1.05,4,died
1577,276102,165,1.11,4,died
1578,276275,173,1.05,4,died
1579,276401,126,0.46,3,died
1580,276578,177,1.11,3,died
1581,276733,155,0.85,3,died
1582,276874,141,0.85,3,died
1583,277061,187,0.72,2,died
1584,277210,149,1.45,6,died
1585,277374,164,1.1,5,died
1586,277578,204,1.18,4,died
1587,277756,178,1.0,4,died
1588,277897,141,0.89,3,died
1589,278052,155,0.99,3,died
1590,278233,181,0.88,3,died
1591,278268,35,0.18,1,died
1592,278478,210,1.03,3,died
1593,278644,166,0.84,3,died
1594,278808,164,0.59,2,died
1595,278905,97,0.42,2,died
1596,279046,141,0.88,3,died
1597,279221,175,0.97,3,died
1598,279427,206,0.95,3,died
1599,279597,170,1.04,4,died
1600,279734,137,0.8,3,died
1601,279978,244,1.27,4,died
1602,280153,175,0.97,3,died
1603,280382,229,1.7,7,died
1604,280550,168,1.15,5,died
1605,280676,126,0.87,3,died
1606,280859,183,0.87,4,died
1607,281090,231,1.14,4,died
1608,281242,152,1.0,4,died
1609,281406,164,1.08,4,died
1610,281578,172,0.75,3,died
1611,281758,180,1.21,5,died
1612,281893,135,0.68,3,died
1613,282119,226,1.1,4,died
1614,282308,189,0.82,5,died
1615,282520,212,1.32,4,died
1616,282665,145,0.97,2,died
1617,282859,194,1.04,4,died
1618,283125,266,1.65,6,died
1619,283318,193,1.56,7,died
1620,283530,212,0.76,3,died
1621,283704,174,0.98,5,died
1622,283907,203,1.56,5,died
1623,284071,164,0.9,4,died
1624,284251,180,0.48,1,died
1625,284442,191,1.28,5,died
1626,284680,238,1.62,5,died
1627,284819,139,0.62,2,died
1628,285028,209,0.99,3,died
1629,285218,190,1.02,4,died
1630,285433,215,1.1,3,died
1631,285626,193,0.88,3,died
1632,285832,206,1.26,4,died
1633,286047,215,1.38,5,died
1634,286125,78,0.37,2,died
1635,286334,209,1.2,3,died
1636,286568,234,1.22,5,died
1637,286719,151,0.92,3,died
1638,286877,158,1.13,4,died
1639,287086,209,1.2,4,died
1640,287257,171,0.92,4,died
1641,287417,160,0.8,3,died
1642,287563,146,1.03,3,died
1643,287731,168,0.74,2,died
1644,287885,154,0.73,3,died
1645,288125,240,1.75,6,died
1646,288179,54,0.14,2,died
1647,288333,154,0.75,2,died
1648,288526,193,1.48,6,died
1649,288671,145,0.92,3,died
1650,288887,216,1.77,7,died
1651,289029,142,1.02,5,died
1652,289069,40,0.2,1,died
1653,289107,38,0.35,2,died
1654,289142,35,0.1,0,died
1655,289298,156,0.91,4,died
1656,289482,184,1.19,4,died
1657,289662,180,1.11,4,died
1658,289828,166,1.57,6,died
1659,289994,166,0.82,3,died
1660,290149,155,0.96,4,died
1661,290330,181,0.87,4,died
1662,290491,161,0.99,4,died
1663,290632,141,0.85,3,died
1664,290817,185,0.72,3,died
1665,290978,161,1.11,4,died
1666,291149,171,1.28,5,died
1667,291350,201,1.28,4,died
1668,291516,166,0.94,4,died
1669,291670,154,0.83,3,died
1670,291848,178,0.52,3,died
1671,291984,136,0.9,3,died
1672,292192,208,0.94,3,died
1673,292371,179,0.95,4,died
1674,292529,158,0.72,3,died
1675,292588,59,0.08,1,died
1676,292787,199,0.99,3,died
1677,292971,184,1.26,3,died
1678,293101,130,1.16,6,died
1679,293249,148,0.75,3,died
1680,293416,167,0.9,3,died
1681,293516,100,0.5,3,died
1682,293700,184,1.03,4,died
1683,293856,156,0.88,3,died
1684,293981,125,0.55,3,died
1685,294121,140,1.14,3,died
1686,294277,156,1.06,4,died
1687,294433,156,0.85,4,died
1688,294488,55,0.2,1,died
1689,294754,266,1.43,6,died
1690,294945,191,1.41,5,died
1691,295146,201,1.25,4,died
1692,295321,175,0.85,2,died
1693,295539,218,1.2,3,died
1694,295677,138,0.94,4,died
1695,295741,64,0.14,0,died
1696,295886,145,1.01,3,died
1697,296078,192,1.45,5,died
1698,296330,252,1.32,5,died
1699,296476,146,1.0,4,died
1700,296675,199,1.12,4,died
1701,296888,213,1.46,5,died
1702,297063,175,0.89,3,died
1703,297459,396,1.94,6,died
1704,297622,163,0.85,2,died
1705,297823,201,1.21,4,died
1706,298009,186,1.23,5,died
1707,298176,167,1.19,4,died
1708,298282,106,0.6,3,died
1709,298456,174,0.81,4,died
1710,298643,187,0.91,4,died
1711,298845,202,1.36,5,died
1712,299012,167,1.34,5,died
1713,299175,163,0.88,3,died
1714,299350,175,1.35,5,died
1715,299507,157,0.9,4,died
1716,299724,217,1.08,3,died
1717,299896,172,0.87,2,died
1718,300028,132,0.62,3,died
1719,300185,157,0.87,3,died
1720,300334,149,0.82,3,died
1721,300501,167,0.99,5,died
1722,300653,152,1.02,4,died
1723,300805,152,0.8,3,died
1724,300987,182,1.39,5,died
1725,301169,182,1.15,4,died
1726,301320,151,0.9,3,died
1727,301501,181,0.95,3,died
1728,301681,180,0.85,4,died
1729,301842,161,1.13,5,died
1730,302042,200,1.13,4,died
1731,302247,205,1.07,4,died
1732,302340,93,0.47,4,died
1733,302506,166,1.12,5,died
1734,302674,168,1.08,4,died
1735,302904,230,0.91,4,died
1736,303067,163,1.08,4,died
1737,303297,230,1.62,6,died
1738,303453,156,1.18,5,died
1739,303626,173,1.09,4,died
1740,303790,164,0.95,4,died
1741,304029,239,1.2,4,died
1742,304203,174,0.74,3,died
1743,304356,153,1.05,3,died
1744,304579,223,1.41,5,died
1745,304746,167,1.2,4,died
1746,304925,179,1.24,6,died
1747,305148,223,1.76,5,died
1748,305315,167,1.03,3,died
1749,305534,219,1.4,4,died
1750,305692,158,1.05,5,died
1751,305838,146,0.85,3,died
1752,305995,157,0.8,3,died
1753,306109,114,0.67,4,died
1754,306273,164,0.81,3,died
1755,306445,172,0.88,3,died
1756,306612,167,1.15,5,died
1757,306714,102,0.7,3,died
1758,306884,170,1.02,3,died
1759,307038,154,1.14,4,died
1760,307185,147,0.85,3,died
1761,307418,233,1.48,4,died
1762,307632,214,1.45,6,died
1763,307789,157,0.76,3,died
1764,307996,207,1.36,6,died
1765,308175,179,1.27,4,died
1766,308413,238,1.24,5,died
1767,308583,170,0.84,3,died
1768,308745,162,0.67,3,died
1769,309018,273,1.29,5,died
1770,309218,200,1.33,4,died
1771,309382,164,1.19,3,died
1772,309556,174,0.85,3,died
1773,309638,82,0.7,4,died
1774,309778,140,1.19,5,died
1775,309890,112,0.7,3,died
1776,309923,33,0.38,2,died
1777,310143,220,1.29,4,died
1778,310181,38,0.08,0,died
1779,310347,166,0.59,1,died
1780,310518,171,1.03,4,died
1781,310659,141,0.75,4,died
1782,310746,87,0.5,3,died
1783,310897,151,0.85,3,died
1784,311053,156,1.25,5,died
1785,311266,213,1.2,4,died
1786,311478,212,1.2,4,died
1787,311638,160,0.94,4,died
1788,311866,228,1.71,6,died
1789,312093,227,1.28,4,died
1790,312274,181,0.68,4,died
1791,312324,50,0.18,2,died
1792,312500,176,1.23,5,died
1793,312677,177,0.99,5,died
1794,312856,179,1.04,4,died
1795,313023,167,0.75,3,died
1796,313058,35,0.14,2,died
1797,313251,193,1.05,3,died
1798,313415,164,1.11,3,died
1799,313609,194,0.77,3,died
1800,313661,52,0.07,0,died
1801,313840,179,1.05,4,died
1802,313996,156,1.01,4,died
1803,314131,135,0.81,4,died
1804,314300,169,0.91,4,died
