episode_id,timestep,episode_len,train_episode_return,num_achievements_unlocked,termination_reason
918,158650,60,0.1,1,died
919,158783,133,2.1,3,died
920,158947,164,2.1,3,died
921,159129,182,4.1,5,died
922,159297,168,3.1,4,died
923,159530,233,0.1,1,died
924,159681,151,2.1,3,died
925,159836,155,6.1,7,died
926,160020,184,3.1,4,died
927,160169,149,5.1,6,died
928,160345,176,2.1,3,died
929,160519,174,2.1,3,died
930,160686,167,1.1,3,died
931,160838,152,3.1,4,died
932,161023,185,6.1,7,died
933,161282,259,2.1,3,died
934,161446,164,2.1,3,died
935,161679,233,1.1,2,died
936,161932,253,4.1,5,died
937,162021,89,0.1,1,died
938,162215,194,2.1,4,died
939,162444,229,2.1,3,died
940,162647,203,6.1,7,died
941,162823,176,2.1,4,died
942,162991,168,4.1,5,died
943,163155,164,2.1,3,died
944,163342,187,2.1,3,died
945,163480,138,2.1,3,died
946,163646,166,4.1,5,died
947,163829,183,2.1,3,died
948,163971,142,2.1,3,died
949,164152,181,4.1,5,died
950,164394,242,2.1,3,died
951,164609,215,2.1,3,died
952,164776,167,3.1,4,died
953,164990,214,5.1,6,died
954,165186,196,1.1,2,died
955,165361,175,2.1,3,died
956,165566,205,6.1,7,died
957,165606,40,-0.9,0,died
958,165824,218,3.1,4,died
959,166027,203,4.1,5,died
960,166195,168,1.1,2,died
961,166362,167,3.1,4,died
962,166585,223,7.1,8,died
963,166754,169,2.1,3,died
964,166924,170,5.1,6,died
965,167056,132,0.1,1,died
966,167220,164,2.1,3,died
967,167379,159,6.1,7,died
968,167520,141,5.1,7,died
969,167655,135,2.1,4,died
970,167826,171,4.1,5,died
971,168010,184,1.1,2,died
972,168167,157,2.1,3,died
973,168354,187,2.1,3,died
974,168559,205,4.1,5,died
975,168727,168,3.1,4,died
976,168873,146,2.1,3,died
977,169071,198,5.1,6,died
978,169258,187,3.1,4,died
979,169358,100,4.1,5,died
980,169535,177,0.1,1,died
981,169717,182,2.1,3,died
982,169875,158,1.1,2,died
983,170011,136,4.1,5,died
984,170078,67,0.1,1,died
985,170218,140,3.1,4,died
986,170357,139,3.1,4,died
987,170561,204,2.1,3,died
988,170797,236,4.1,5,died
989,170955,158,3.1,4,died
990,171133,178,2.1,3,died
991,171366,233,4.1,5,died
992,171557,191,4.1,5,died
993,171783,226,3.1,4,died
994,171927,144,1.1,2,died
995,172077,150,2.1,3,died
996,172115,38,-0.9,0,died
997,172452,337,4.1,5,died
998,172622,170,5.1,6,died
999,172809,187,3.1,4,died
1000,173033,224,3.1,5,died
1001,173216,183,4.1,5,died
1002,173347,131,1.1,3,died
1003,173542,195,3.1,4,died
1004,173712,170,2.1,3,died
1005,173923,211,4.1,5,died
1006,174089,166,5.1,6,died
1007,174300,211,5.1,6,died
1008,174545,245,5.1,6,died
1009,174720,175,2.1,3,died
1010,174863,143,4.1,5,died
1011,174988,125,1.1,2,died
1012,175129,141,4.1,5,died
1013,175264,135,3.1,4,died
1014,175329,65,0.1,1,died
1015,175482,153,4.1,5,died
1016,175518,36,0.1,1,died
1017,175664,146,4.1,5,died
1018,175816,152,2.1,3,died
1019,176062,246,2.1,3,died
1020,176260,198,4.1,5,died
1021,176455,195,4.1,5,died
1022,176631,176,5.1,6,died
1023,176803,172,2.1,3,died
1024,176967,164,4.1,5,died
1025,177159,192,4.1,5,died
1026,177291,132,4.1,5,died
1027,177374,83,2.1,3,died
1028,177526,152,3.1,4,died
1029,177712,186,4.1,5,died
1030,177871,159,1.1,2,died
1031,178108,237,3.1,4,died
1032,178301,193,2.1,3,died
1033,178481,180,2.1,3,died
1034,178625,144,2.1,3,died
1035,178800,175,3.1,4,died
1036,178944,144,2.1,3,died
1037,179047,103,2.1,3,died
1038,179277,230,4.1,5,died
1039,179366,89,0.1,1,died
1040,179530,164,5.1,6,died
1041,179693,163,4.1,5,died
1042,179908,215,7.1,8,died
1043,180049,141,2.1,3,died
1044,180233,184,3.1,4,died
1045,180396,163,0.1,1,died
1046,180570,174,2.1,3,died
1047,180713,143,4.1,5,died
1048,180866,153,4.1,5,died
1049,181015,149,1.1,2,died
1050,181162,147,3.1,4,died
1051,181357,195,2.1,3,died
1052,181558,201,3.1,4,died
1053,181681,123,1.1,2,died
1054,181825,144,2.1,3,died
1055,182035,210,3.1,4,died
1056,182184,149,3.1,4,died
1057,182326,142,5.1,6,died
1058,182460,134,1.1,2,died
1059,182647,187,4.1,5,died
1060,182891,244,2.1,3,died
1061,183125,234,4.1,5,died
1062,183252,127,2.1,3,died
1063,183396,144,2.1,3,died
1064,183534,138,0.1,1,died
1065,183841,307,2.1,3,died
1066,184110,269,3.1,4,died
1067,184329,219,3.1,4,died
1068,184511,182,2.1,3,died
1069,184565,54,-0.9,0,died
1070,184779,214,3.1,4,died
1071,184931,152,4.1,5,died
1072,185059,128,1.1,2,died
1073,185206,147,2.1,3,died
1074,185465,259,4.1,5,died
1075,185633,168,4.1,5,died
1076,185840,207,2.1,3,died
1077,185996,156,3.1,4,died
1078,186129,133,3.1,4,died
1079,186292,163,3.1,4,died
1080,186471,179,1.1,2,died
1081,186655,184,1.1,3,died
1082,186832,177,5.1,6,died
1083,186912,80,1.1,2,died
1084,187053,141,3.1,4,died
1085,187272,219,4.1,5,died
1086,187454,182,2.1,3,died
1087,187625,171,2.1,3,died
1088,187853,228,3.1,4,died
1089,188020,167,4.1,5,died
1090,188086,66,1.1,2,died
1091,188224,138,2.1,3,died
1092,188496,272,4.1,5,died
1093,188651,155,3.1,4,died
1094,188824,173,0.1,1,died
1095,188967,143,5.1,6,died
1096,189146,179,2.1,3,died
1097,189314,168,4.1,6,died
1098,189487,173,3.1,4,died
1099,189621,134,3.1,4,died
1100,189835,214,5.1,6,died
1101,189969,134,0.1,2,died
1102,190116,147,4.1,5,died
1103,190277,161,2.1,3,died
1104,190397,120,0.1,1,died
1105,190638,241,2.1,3,died
1106,190797,159,4.1,5,died
1107,190986,189,3.1,4,died
1108,191141,155,3.1,4,died
1109,191313,172,2.1,3,died
1110,191461,148,2.1,3,died
1111,191638,177,3.1,4,died
1112,191796,158,4.1,5,died
1113,191992,196,3.1,4,died
1114,192203,211,4.1,5,died
1115,192377,174,4.1,5,died
1116,192541,164,2.1,3,died
1117,192716,175,5.1,6,died
1118,192932,216,2.1,3,died
1119,193106,174,5.1,6,died
1120,193351,245,1.1,2,died
1121,193524,173,3.1,4,died
1122,193656,132,2.1,3,died
1123,193828,172,2.1,3,died
1124,193996,168,3.1,4,died
1125,194165,169,4.1,5,died
1126,194332,167,4.1,5,died
1127,194406,74,3.1,4,died
1128,194623,217,3.1,4,died
1129,194807,184,3.1,4,died
1130,194986,179,4.1,5,died
1131,195145,159,2.1,3,died
1132,195405,260,4.1,5,died
1133,195561,156,4.1,5,died
1134,195601,40,1.1,2,died
1135,195741,140,2.1,3,died
1136,195904,163,4.1,5,died
1137,196100,196,3.1,5,died
1138,196283,183,4.1,5,died
1139,196432,149,4.1,5,died
1140,196669,237,5.1,6,died
1141,196865,196,6.1,7,died
1142,197033,168,5.1,6,died
1143,197166,133,2.1,3,died
1144,197363,197,3.1,4,died
1145,197589,226,2.1,3,died
1146,197740,151,2.1,3,died
1147,197936,196,4.1,5,died
1148,198150,214,3.1,4,died
1149,198395,245,4.1,6,died
1150,198581,186,3.1,4,died
1151,198737,156,3.1,4,died
1152,199114,377,4.1,5,died
1153,199254,140,3.1,4,died
1154,199442,188,4.1,5,died
1155,199595,153,4.1,5,died
1156,199739,144,2.1,3,died
1157,199944,205,4.1,5,died
1158,200094,150,4.1,5,died
1159,200237,143,4.1,5,died
1160,200341,104,2.1,3,died
1161,200574,233,5.1,6,died
1162,200719,145,0.1,1,died
1163,200899,180,1.1,2,died
1164,200977,78,4.1,5,died
1165,201227,250,4.1,5,died
1166,201388,161,2.1,3,died
1167,201588,200,2.1,3,died
1168,201679,91,2.1,3,died
1169,201820,141,3.1,4,died
1170,201961,141,4.1,5,died
1171,202110,149,1.1,2,died
1172,202343,233,4.1,5,died
1173,202533,190,3.1,4,died
1174,202669,136,2.1,3,died
1175,202715,46,1.1,2,died
1176,202829,114,3.1,4,died
1177,203017,188,3.1,4,died
1178,203163,146,4.1,5,died
1179,203378,215,2.1,3,died
1180,203559,181,2.1,3,died
1181,203785,226,4.1,5,died
1182,203983,198,2.1,3,died
1183,204173,190,4.1,5,died
1184,204347,174,1.1,2,died
1185,204491,144,4.1,5,died
1186,204744,253,4.1,5,died
1187,204893,149,2.1,3,died
1188,205111,218,4.1,5,died
1189,205294,183,4.1,5,died
1190,205489,195,5.1,6,died
1191,205724,235,2.1,4,died
1192,205892,168,3.1,4,died
1193,206184,292,3.1,4,died
1194,206355,171,4.1,5,died
1195,206516,161,4.1,6,died
1196,206748,232,1.1,2,died
1197,206966,218,5.1,6,died
1198,207151,185,6.1,7,died
1199,207296,145,1.1,2,died
1200,207477,181,2.1,3,died
1201,207705,228,1.1,2,died
1202,207913,208,1.1,2,died
1203,208114,201,2.1,3,died
1204,208296,182,0.1,1,died
1205,208452,156,5.1,6,died
1206,208520,68,0.1,1,died
1207,208558,38,0.1,1,died
1208,208750,192,3.1,4,died
1209,208898,148,4.1,5,died
1210,209082,184,3.1,4,died
1211,209237,155,4.1,5,died
1212,209419,182,4.1,5,died
1213,209582,163,4.1,5,died
1214,209747,165,4.1,5,died
1215,209889,142,3.1,4,died
1216,210059,170,5.1,6,died
1217,210211,152,4.1,5,died
1218,210307,96,5.1,6,died
1219,210462,155,4.1,6,died
1220,210644,182,2.1,3,died
1221,210783,139,4.1,5,died
1222,210926,143,3.1,4,died
1223,211114,188,4.1,5,died
1224,211313,199,1.1,2,died
1225,211482,169,2.1,3,died
1226,211677,195,3.1,4,died
1227,211804,127,0.1,1,died
1228,211956,152,1.1,2,died
1229,212141,185,3.1,4,died
1230,212291,150,5.1,6,died
1231,212544,253,3.1,4,died
1232,212701,157,2.1,3,died
1233,212842,141,3.1,4,died
1234,212970,128,1.1,2,died
1235,213169,199,2.1,3,died
1236,213313,144,4.1,5,died
1237,213487,174,0.1,1,died
1238,213672,185,1.1,2,died
1239,213895,223,2.1,3,died
1240,214034,139,4.1,5,died
1241,214189,155,6.1,7,died
1242,214404,215,2.1,3,died
1243,214581,177,4.1,5,died
1244,214735,154,5.1,6,died
1245,214963,228,2.1,3,died
1246,215143,180,4.1,5,died
1247,215432,289,2.1,3,died
1248,215471,39,1.1,2,died
1249,215654,183,4.1,5,died
1250,215843,189,3.1,4,died
1251,215996,153,1.1,2,died
1252,216157,161,4.1,5,died
1253,216333,176,3.1,4,died
1254,216547,214,1.1,2,died
1255,216631,84,-0.9,0,died
1256,216794,163,2.1,3,died
1257,216961,167,5.1,6,died
1258,217117,156,4.1,5,died
1259,217267,150,3.1,4,died
1260,217554,287,5.1,6,died
1261,217701,147,1.1,2,died
1262,217924,223,3.1,4,died
1263,218086,162,4.1,5,died
1264,218300,214,3.1,4,died
1265,218458,158,3.1,4,died
1266,218661,203,2.1,3,died
1267,218830,169,2.1,3,died
1268,218973,143,4.1,5,died
1269,219220,247,4.1,5,died
1270,219354,134,3.1,4,died
1271,219520,166,6.1,7,died
1272,219686,166,3.1,4,died
1273,219849,163,1.1,2,died
1274,220030,181,2.1,3,died
1275,220087,57,3.1,4,died
1276,220310,223,5.1,6,died
1277,220520,210,2.1,3,died
1278,220683,163,4.1,5,died
1279,220899,216,4.1,5,died
1280,221066,167,4.1,5,died
1281,221214,148,1.1,2,died
1282,221405,191,4.1,5,died
1283,221602,197,3.1,4,died
1284,221776,174,6.1,7,died
1285,221926,150,2.1,3,died
1286,222110,184,4.1,5,died
1287,222260,150,1.1,2,died
1288,222485,225,7.1,8,died
1289,222642,157,3.1,4,died
1290,222894,252,4.1,5,died
1291,223067,173,3.1,4,died
1292,223208,141,3.1,4,died
1293,223243,35,0.1,1,died
1294,223425,182,5.1,6,died
1295,223586,161,0.1,1,died
1296,223796,210,3.1,4,died
1297,224024,228,3.1,4,died
1298,224155,131,1.1,2,died
1299,224301,146,3.1,4,died
1300,224532,231,4.1,5,died
1301,224690,158,0.1,1,died
1302,224897,207,0.1,1,died
1303,225064,167,0.1,1,died
1304,225126,62,0.1,1,died
1305,225360,234,3.1,4,died
1306,225514,154,2.1,3,died
1307,225736,222,4.1,5,died
1308,225893,157,4.1,5,died
1309,226077,184,2.1,3,died
1310,226245,168,5.1,6,died
1311,226388,143,3.1,4,died
1312,226563,175,3.1,4,died
1313,226732,169,0.1,1,died
1314,226959,227,2.1,3,died
1315,227126,167,2.1,3,died
1316,227311,185,3.1,4,died
1317,227427,116,4.1,5,died
1318,227467,40,0.1,1,died
1319,227636,169,2.1,3,died
1320,227894,258,4.1,5,died
1321,228065,171,6.1,7,died
1322,228310,245,3.1,4,died
1323,228486,176,2.1,3,died
1324,228634,148,4.1,5,died
1325,228750,116,2.1,3,died
1326,228970,220,2.1,3,died
1327,229199,229,1.1,2,died
1328,229355,156,3.1,4,died
1329,229530,175,4.1,5,died
1330,229740,210,5.1,6,died
1331,229910,170,5.1,6,died
1332,229948,38,-0.9,0,died
1333,230096,148,2.1,3,died
1334,230165,69,1.1,2,died
1335,230322,157,0.1,1,died
1336,230521,199,5.1,6,died
1337,230713,192,2.1,3,died
1338,230914,201,3.1,4,died
1339,231124,210,2.1,3,died
1340,231276,152,3.1,4,died
1341,231316,40,-0.9,0,died
1342,231470,154,3.1,4,died
1343,231665,195,0.1,1,died
1344,231852,187,2.1,3,died
1345,231984,132,3.1,4,died
1346,232180,196,4.1,5,died
1347,232382,202,3.1,4,died
1348,232535,153,3.1,4,died
1349,232698,163,4.1,5,died
1350,232858,160,2.1,3,died
1351,233035,177,2.1,3,died
1352,233251,216,3.1,4,died
1353,233437,186,1.1,2,died
1354,233632,195,3.1,4,died
1355,233738,106,2.1,3,died
1356,233942,204,3.1,4,died
1357,234145,203,4.1,5,died
1358,234303,158,2.1,3,died
1359,234530,227,5.1,6,died
1360,234705,175,5.1,6,died
1361,234859,154,5.1,6,died
1362,235168,309,4.1,5,died
1363,235373,205,3.1,4,died
1364,235528,155,2.1,3,died
1365,235695,167,1.1,2,died
1366,235915,220,3.1,4,died
1367,236117,202,1.1,2,died
1368,236372,255,2.1,3,died
1369,236542,170,4.1,5,died
1370,236721,179,5.1,6,died
1371,236800,79,3.1,4,died
1372,236974,174,4.1,5,died
1373,237238,264,4.1,5,died
1374,237386,148,3.1,4,died
1375,237453,67,1.1,2,died
1376,237490,37,0.1,1,died
1377,237671,181,4.1,5,died
1378,237857,186,2.1,3,died
1379,238048,191,5.1,6,died
1380,238278,230,3.1,4,died
1381,238465,187,4.1,5,died
1382,238624,159,5.1,6,died
1383,238728,104,-0.9,0,died
1384,238887,159,4.1,5,died
1385,239052,165,4.1,5,died
1386,239234,182,3.1,5,died
1387,239391,157,3.1,4,died
1388,239548,157,4.1,5,died
1389,239723,175,4.1,5,died
1390,239921,198,4.1,5,died
1391,240121,200,2.1,3,died
1392,240275,154,2.1,3,died
1393,240450,175,3.1,4,died
1394,240642,192,4.1,5,died
1395,240800,158,4.1,5,died
1396,240910,110,3.1,4,died
1397,241070,160,5.1,6,died
1398,241312,242,5.1,6,died
1399,241502,190,4.1,5,died
1400,241633,131,4.1,5,died
1401,241788,155,2.1,3,died
1402,241928,140,2.1,3,died
1403,242116,188,1.1,2,died
1404,242267,151,0.1,1,died
1405,242425,158,3.1,4,died
1406,242463,38,-0.9,0,died
1407,242541,78,3.1,4,died
1408,242774,233,5.1,6,died
1409,242929,155,5.1,6,died
1410,243095,166,2.1,3,died
1411,243245,150,5.1,6,died
1412,243448,203,5.1,6,died
1413,243696,248,2.1,3,died
1414,243860,164,2.1,3,died
1415,244041,181,4.1,5,died
1416,244210,169,1.1,2,died
1417,244442,232,4.1,5,died
1418,244522,80,1.1,2,died
1419,244740,218,3.1,4,died
1420,244931,191,5.1,6,died
1421,245112,181,4.1,5,died
1422,245329,217,4.1,5,died
1423,245474,145,5.1,6,died
1424,245631,157,5.1,6,died
1425,245789,158,5.1,6,died
1426,246011,222,2.1,3,died
1427,246058,47,1.1,2,died
1428,246275,217,4.1,5,died
1429,246416,141,2.1,3,died
1430,246610,194,2.1,3,died
1431,246762,152,2.1,3,died
1432,246914,152,2.1,3,died
1433,247116,202,3.1,4,died
1434,247358,242,2.1,3,died
1435,247585,227,2.1,3,died
1436,247726,141,6.1,7,died
1437,247888,162,3.1,4,died
1438,248027,139,4.1,5,died
1439,248213,186,3.1,4,died
1440,248400,187,4.1,5,died
1441,248558,158,2.1,3,died
1442,248803,245,3.1,4,died
1443,248966,163,5.1,6,died
1444,249103,137,2.1,3,died
1445,249286,183,1.1,2,died
1446,249557,271,5.1,6,died
1447,249717,160,2.1,3,died
1448,249898,181,3.1,4,died
1449,250067,169,2.1,3,died
1450,250277,210,3.1,4,died
1451,250315,38,1.1,2,died
1452,250476,161,1.1,2,died
1453,250678,202,2.1,3,died
1454,250864,186,2.1,3,died
1455,251082,218,2.1,3,died
1456,251269,187,5.1,6,died
1457,251444,175,4.1,5,died
1458,251601,157,2.1,3,died
1459,251749,148,3.1,4,died
1460,252006,257,4.1,5,died
1461,252203,197,2.1,3,died
1462,252361,158,2.1,3,died
1463,252544,183,3.1,4,died
1464,252695,151,5.1,6,died
1465,252872,177,4.1,5,died
1466,253092,220,3.1,4,died
1467,253314,222,5.1,6,died
1468,253519,205,3.1,4,died
1469,253555,36,0.1,1,died
1470,253723,168,4.1,5,died
1471,253941,218,0.1,1,died
1472,254141,200,3.1,4,died
1473,254301,160,2.1,3,died
1474,254493,192,1.1,2,died
1475,254673,180,5.1,6,died
1476,254923,250,2.1,3,died
1477,255074,151,2.1,3,died
1478,255211,137,2.1,3,died
1479,255285,74,1.1,2,died
1480,255452,167,2.1,3,died
1481,255628,176,2.1,3,died
1482,255795,167,4.1,5,died
1483,255939,144,1.1,2,died
1484,256139,200,3.1,5,died
1485,256411,272,3.1,4,died
1486,256529,118,3.1,4,died
1487,256713,184,1.1,3,died
1488,256881,168,4.1,5,died
1489,257093,212,6.1,7,died
1490,257245,152,3.1,4,died
1491,257410,165,3.1,4,died
1492,257569,159,1.1,2,died
1493,257727,158,1.1,2,died
1494,257918,191,3.1,4,died
1495,258087,169,3.1,4,died
1496,258248,161,2.1,3,died
1497,258411,163,3.1,4,died
1498,258567,156,3.1,4,died
1499,258726,159,3.1,4,died
1500,258953,227,1.1,2,died
1501,259104,151,0.1,1,died
1502,259296,192,5.1,6,died
1503,259455,159,1.1,2,died
1504,259564,109,-0.9,0,died
1505,259731,167,3.1,4,died
1506,259998,267,1.1,2,died
1507,260168,170,3.1,4,died
1508,260351,183,1.1,2,died
1509,260510,159,2.1,3,died
1510,260915,405,6.1,7,died
1511,261065,150,1.1,2,died
1512,261218,153,3.1,4,died
1513,261391,173,4.1,5,died
1514,261668,277,2.1,3,died
1515,261825,157,2.1,3,died
1516,261977,152,3.1,4,died
1517,262169,192,3.1,4,died
1518,262325,156,2.1,3,died
1519,262472,147,0.1,1,died
1520,262698,226,2.1,3,died
1521,262902,204,1.1,2,died
1522,263141,239,4.1,5,died
1523,263290,149,2.1,3,died
1524,263336,46,-0.9,0,died
1525,263488,152,2.1,3,died
1526,263630,142,2.1,3,died
1527,263760,130,3.1,4,died
1528,263948,188,0.1,1,died
1529,263987,39,3.1,4,died
1530,264171,184,6.1,7,died
1531,264387,216,2.1,3,died
1532,264603,216,1.1,2,died
1533,264847,244,3.1,4,died
1534,265078,231,1.1,2,died
1535,265228,150,2.1,3,died
1536,265439,211,2.1,3,died
1537,265623,184,2.1,3,died
1538,265803,180,4.1,5,died
1539,265979,176,4.1,5,died
1540,266136,157,5.1,6,died
1541,266294,158,3.1,4,died
1542,266502,208,4.1,5,died
1543,266648,146,4.1,5,died
1544,266793,145,2.1,3,died
1545,266957,164,4.1,5,died
1546,267191,234,3.1,4,died
1547,267335,144,3.1,4,died
1548,267472,137,1.1,2,died
1549,267656,184,3.1,4,died
1550,267813,157,3.1,4,died
1551,267947,134,3.1,4,died
1552,268010,63,0.1,1,died
1553,268080,70,0.1,1,died
1554,268222,142,3.1,4,died
1555,268383,161,4.1,5,died
1556,268556,173,4.1,5,died
1557,268706,150,1.1,2,died
1558,268864,158,2.1,3,died
1559,268960,96,3.1,4,died
1560,269187,227,4.1,5,died
1561,269375,188,5.1,6,died
1562,269542,167,0.1,1,died
1563,269751,209,3.1,4,died
1564,269940,189,2.1,3,died
1565,270137,197,1.1,2,died
1566,270318,181,4.1,5,died
1567,270516,198,5.1,6,died
1568,270661,145,4.1,5,died
1569,270795,134,6.1,7,died
1570,270946,151,4.1,5,died
1571,271095,149,4.1,5,died
1572,271266,171,3.1,4,died
1573,271450,184,5.1,6,died
1574,271615,165,3.1,4,died
1575,271711,96,1.1,2,died
1576,271861,150,5.1,6,died
1577,272025,164,2.1,3,died
1578,272078,53,1.1,2,died
1579,272229,151,2.1,3,died
1580,272301,72,1.1,2,died
1581,272472,171,2.1,3,died
1582,272633,161,2.1,3,died
1583,272781,148,4.1,5,died
1584,272827,46,2.1,3,died
1585,272999,172,2.1,3,died
1586,273165,166,1.1,2,died
1587,273361,196,2.1,3,died
1588,273508,147,5.1,6,died
1589,273659,151,3.1,4,died
1590,273838,179,6.1,7,died
1591,274018,180,4.1,5,died
1592,274301,283,4.1,5,died
1593,274581,280,3.1,4,died
1594,274782,201,6.1,7,died
1595,274948,166,2.1,3,died
1596,275114,166,4.1,5,died
1597,275268,154,4.1,5,died
1598,275467,199,3.1,4,died
1599,275731,264,3.1,4,died
1600,275876,145,4.1,5,died
1601,276033,157,3.1,5,died
1602,276216,183,0.1,1,died
1603,276379,163,3.1,4,died
1604,276544,165,3.1,4,died
1605,276683,139,2.1,3,died
1606,276878,195,2.1,3,died
1607,277030,152,5.1,6,died
1608,277184,154,2.1,3,died
1609,277406,222,7.1,8,died
1610,277632,226,3.1,4,died
1611,277832,200,4.1,5,died
1612,277976,144,1.1,2,died
1613,278133,157,3.1,4,died
1614,278283,150,4.1,5,died
1615,278495,212,3.1,4,died
1616,278669,174,4.1,5,died
1617,278838,169,2.1,3,died
1618,278980,142,3.1,4,died
1619,279125,145,4.1,5,died
1620,279301,176,0.1,1,died
1621,279458,157,3.1,4,died
1622,279653,195,4.1,5,died
1623,279857,204,4.1,5,died
1624,280036,179,4.1,5,died
1625,280187,151,3.1,4,died
1626,280380,193,3.1,4,died
1627,280567,187,3.1,4,died
1628,280725,158,3.1,4,died
1629,280892,167,5.1,6,died
1630,281083,191,0.1,1,died
1631,281357,274,1.1,2,died
1632,281642,285,8.1,9,died
1633,281683,41,1.1,2,died
1634,281875,192,3.1,4,died
1635,282073,198,3.1,4,died
1636,282218,145,4.1,5,died
1637,282379,161,4.1,5,died
1638,282783,404,5.1,6,died
1639,282950,167,4.1,5,died
1640,283037,87,0.1,1,died
1641,283206,169,3.1,4,died
1642,283434,228,1.1,2,died
1643,283587,153,2.1,3,died
1644,283751,164,4.1,5,died
1645,283924,173,3.1,4,died
1646,284094,170,2.1,3,died
1647,284319,225,2.1,3,died
1648,284466,147,4.1,5,died
1649,284679,213,3.1,4,died
1650,284839,160,2.1,3,died
1651,284991,152,5.1,6,died
1652,285204,213,3.1,4,died
1653,285410,206,4.1,5,died
1654,285572,162,5.1,6,died
1655,285616,44,0.1,1,died
1656,285783,167,3.1,4,died
1657,285992,209,4.1,5,died
1658,286195,203,1.1,2,died
1659,286361,166,5.1,6,died
1660,286501,140,3.1,4,died
1661,286656,155,2.1,3,died
1662,286768,112,3.1,4,died
1663,287154,386,4.1,5,died
1664,287346,192,5.1,6,died
1665,287508,162,2.1,3,died
1666,287692,184,1.1,2,died
1667,287964,272,2.1,3,died
1668,288195,231,3.1,4,died
1669,288395,200,5.1,6,died
1670,288533,138,4.1,5,died
1671,288744,211,3.1,4,died
1672,288968,224,4.1,5,died
1673,289139,171,4.1,5,died
1674,289266,127,4.1,5,died
1675,289465,199,3.1,5,died
1676,289594,129,4.1,5,died
1677,289771,177,2.1,3,died
1678,289925,154,0.1,1,died
1679,290030,105,1.1,2,died
1680,290258,228,3.1,4,died
1681,290464,206,5.1,6,died
1682,290636,172,2.1,3,died
1683,290794,158,5.1,6,died
1684,290969,175,3.1,4,died
1685,291139,170,5.1,6,died
1686,291337,198,2.1,3,died
1687,291500,163,5.1,6,died
1688,291723,223,3.1,4,died
1689,291901,178,3.1,4,died
1690,292056,155,2.1,3,died
1691,292218,162,2.1,3,died
1692,292572,354,2.1,3,died
1693,292731,159,2.1,3,died
1694,292932,201,3.1,4,died
1695,293110,178,5.1,6,died
1696,293150,40,-0.9,0,died
1697,293313,163,2.1,3,died
1698,293386,73,2.1,3,died
1699,293567,181,4.1,5,died
1700,293719,152,4.1,5,died
1701,293906,187,4.1,5,died
1702,294040,134,4.1,5,died
1703,294230,190,4.1,5,died
1704,294411,181,5.1,6,died
1705,294554,143,4.1,5,died
1706,294763,209,3.1,4,died
1707,294908,145,2.1,3,died
1708,295082,174,3.1,4,died
1709,295116,34,-0.9,0,died
1710,295297,181,4.1,5,died
1711,295472,175,1.1,2,died
1712,295619,147,2.1,3,died
1713,295782,163,3.1,4,died
1714,295817,35,-0.9,0,died
1715,295972,155,4.1,5,died
1716,296230,258,5.1,6,died
1717,296393,163,5.1,6,died
1718,296479,86,0.1,1,died
1719,296672,193,5.1,6,died
1720,296817,145,3.1,4,died
1721,297056,239,4.1,5,died
1722,297249,193,2.1,3,died
1723,297425,176,4.1,5,died
1724,297581,156,4.1,5,died
1725,297765,184,0.1,1,died
1726,297935,170,5.1,6,died
1727,298125,190,2.1,3,died
1728,298305,180,2.1,3,died
1729,298537,232,5.1,6,died
1730,298693,156,3.1,4,died
1731,298876,183,2.1,3,died
1732,299057,181,4.1,5,died
1733,299211,154,3.1,4,died
1734,299428,217,3.1,4,died
1735,299686,258,5.1,6,died
1736,299857,171,3.1,4,died
1737,300038,181,4.1,5,died
1738,300220,182,4.1,5,died
1739,300417,197,3.1,4,died
1740,300582,165,3.1,4,died
1741,300756,174,2.1,3,died
1742,300931,175,5.1,6,died
1743,301121,190,3.1,4,died
1744,301299,178,2.1,3,died
1745,301484,185,4.1,5,died
1746,301639,155,3.1,4,died
1747,301835,196,5.1,6,died
1748,302004,169,1.1,2,died
1749,302205,201,2.1,3,died
1750,302353,148,4.1,5,died
1751,302502,149,3.1,4,died
1752,302644,142,3.1,4,died
1753,302868,224,2.1,4,died
1754,303138,270,6.1,7,died
1755,303307,169,1.1,2,died
1756,303523,216,1.1,3,died
1757,303711,188,4.1,5,died
1758,303849,138,0.1,1,died
1759,304016,167,0.1,1,died
1760,304243,227,6.1,7,died
1761,304393,150,4.1,5,died
1762,304482,89,0.1,1,died
1763,304522,40,1.1,2,died
1764,304676,154,4.1,5,died
1765,304851,175,2.1,3,died
1766,305015,164,5.1,6,died
1767,305240,225,4.1,5,died
1768,305449,209,4.1,6,died
1769,305674,225,1.1,2,died
1770,305894,220,3.1,4,died
1771,306103,209,2.1,3,died
1772,306271,168,5.1,6,died
1773,306424,153,1.1,2,died
1774,306579,155,2.1,3,died
1775,306779,200,3.1,4,died
1776,307029,250,3.1,4,died
1777,307282,253,0.1,1,died
1778,307470,188,6.1,7,died
1779,307701,231,4.1,5,died
1780,307755,54,2.1,3,died
1781,307929,174,2.1,3,died
1782,308075,146,3.1,4,died
1783,308264,189,5.1,6,died
1784,308422,158,3.1,4,died
1785,308621,199,4.1,5,died
1786,308810,189,2.1,3,died
1787,308961,151,2.1,3,died
1788,309113,152,5.1,6,died
1789,309297,184,3.1,4,died
1790,309441,144,5.1,6,died
1791,309626,185,1.1,2,died
1792,309793,167,2.1,3,died
1793,309963,170,4.1,5,died
